journal,year,volume,issue,article,SI,DOI,event,date
Biomimetics,2019,4,4,68,Normal Issue,https://doi.org/10.3390/biomimetics4040068,Accepted,2019-10-08
Biomimetics,2019,4,4,68,Normal Issue,https://doi.org/10.3390/biomimetics4040068,Published,2019-10-09
Biomimetics,2019,4,4,69,Normal Issue,https://doi.org/10.3390/biomimetics4040069,Received,2019-07-01
Biomimetics,2019,4,4,69,Normal Issue,https://doi.org/10.3390/biomimetics4040069,Revised,2019-09-26
Biomimetics,2019,4,4,69,Normal Issue,https://doi.org/10.3390/biomimetics4040069,Accepted,2019-10-09
Biomimetics,2019,4,4,69,Normal Issue,https://doi.org/10.3390/biomimetics4040069,Published,2019-10-12
Biomimetics,2019,4,4,70,"
(This article belongs to the  Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040070,Received,2019-06-29
Biomimetics,2019,4,4,70,"
(This article belongs to the  Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040070,Revised,2019-09-28
Biomimetics,2019,4,4,70,"
(This article belongs to the  Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040070,Accepted,2019-09-30
Biomimetics,2019,4,4,70,"
(This article belongs to the  Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040070,Published,2019-10-15
Biomimetics,2019,4,4,71,Normal Issue,https://doi.org/10.3390/biomimetics4040071,Received,2019-07-10
Biomimetics,2019,4,4,71,Normal Issue,https://doi.org/10.3390/biomimetics4040071,Revised,2019-09-19
Biomimetics,2019,4,4,71,Normal Issue,https://doi.org/10.3390/biomimetics4040071,Accepted,2019-10-15
Biomimetics,2019,4,4,71,Normal Issue,https://doi.org/10.3390/biomimetics4040071,Published,2019-10-18
Biomimetics,2019,4,4,72,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040072,Received,2019-06-30
Biomimetics,2019,4,4,72,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040072,Revised,2019-10-09
Biomimetics,2019,4,4,72,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040072,Accepted,2019-10-10
Biomimetics,2019,4,4,72,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040072,Published,2019-10-18
Biomimetics,2019,4,4,73,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics4040073,Received,2019-09-23
Biomimetics,2019,4,4,73,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics4040073,Revised,2019-10-22
Biomimetics,2019,4,4,73,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics4040073,Accepted,2019-10-30
Biomimetics,2019,4,4,73,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics4040073,Published,2019-11-01
Biomimetics,2019,4,4,74,Normal Issue,https://doi.org/10.3390/biomimetics4040074,Received,2019-09-12
Biomimetics,2019,4,4,74,Normal Issue,https://doi.org/10.3390/biomimetics4040074,Revised,2019-11-04
Biomimetics,2019,4,4,74,Normal Issue,https://doi.org/10.3390/biomimetics4040074,Accepted,2019-11-19
Biomimetics,2019,4,4,74,Normal Issue,https://doi.org/10.3390/biomimetics4040074,Published,2019-11-20
Biomimetics,2019,4,4,75,"

(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040075,Received,2019-07-01
Biomimetics,2019,4,4,75,"

(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040075,Revised,2019-11-13
Biomimetics,2019,4,4,75,"

(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040075,Accepted,2019-11-20
Biomimetics,2019,4,4,75,"

(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040075,Published,2019-11-27
Biomimetics,2019,4,4,76,"
(This article belongs to the Special Issue Morphing Aircraft Systems)",https://doi.org/10.3390/biomimetics4040076,Received,2019-10-08
Biomimetics,2019,4,4,76,"
(This article belongs to the Special Issue Morphing Aircraft Systems)",https://doi.org/10.3390/biomimetics4040076,Revised,2019-11-24
Biomimetics,2019,4,4,76,"
(This article belongs to the Special Issue Morphing Aircraft Systems)",https://doi.org/10.3390/biomimetics4040076,Accepted,2019-11-27
Biomimetics,2019,4,4,76,"
(This article belongs to the Special Issue Morphing Aircraft Systems)",https://doi.org/10.3390/biomimetics4040076,Published,2019-12-02
Biomimetics,2019,4,4,77,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics4040077,Received,2019-08-28
Biomimetics,2019,4,4,77,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics4040077,Revised,2019-11-27
Biomimetics,2019,4,4,77,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics4040077,Accepted,2019-12-02
Biomimetics,2019,4,4,77,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics4040077,Published,2019-12-05
Biomimetics,2019,4,4,78,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040078,Received,2019-06-26
Biomimetics,2019,4,4,78,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040078,Revised,2019-11-02
Biomimetics,2019,4,4,78,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040078,Accepted,2019-12-03
Biomimetics,2019,4,4,78,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics4040078,Published,2019-12-05
Biomimetics,2020,5,1,1,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010001,Received,2019-10-30
Biomimetics,2020,5,1,1,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010001,Revised,2019-12-06
Biomimetics,2020,5,1,1,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010001,Accepted,2019-12-16
Biomimetics,2020,5,1,1,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010001,Published,2019-12-20
Biomimetics,2020,5,1,2,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010002,Received,2019-10-01
Biomimetics,2020,5,1,2,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010002,Revised,2019-12-04
Biomimetics,2020,5,1,2,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010002,Accepted,2019-12-05
Biomimetics,2020,5,1,2,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010002,Published,2020-01-05
Biomimetics,2020,5,1,3,Normal Issue,https://doi.org/10.3390/biomimetics5010003,Received,2019-06-29
Biomimetics,2020,5,1,3,Normal Issue,https://doi.org/10.3390/biomimetics5010003,Revised,2019-12-25
Biomimetics,2020,5,1,3,Normal Issue,https://doi.org/10.3390/biomimetics5010003,Accepted,2019-12-26
Biomimetics,2020,5,1,3,Normal Issue,https://doi.org/10.3390/biomimetics5010003,Published,2020-01-16
Biomimetics,2020,5,1,4,Normal Issue,https://doi.org/10.3390/biomimetics5010004,Received,2019-11-03
Biomimetics,2020,5,1,4,Normal Issue,https://doi.org/10.3390/biomimetics5010004,Revised,2019-12-28
Biomimetics,2020,5,1,4,Normal Issue,https://doi.org/10.3390/biomimetics5010004,Accepted,2020-01-09
Biomimetics,2020,5,1,4,Normal Issue,https://doi.org/10.3390/biomimetics5010004,Published,2020-01-27
Biomimetics,2020,5,1,5,Normal Issue,https://doi.org/10.3390/biomimetics5010005,Received,2019-11-29
Biomimetics,2020,5,1,5,Normal Issue,https://doi.org/10.3390/biomimetics5010005,Revised,2020-01-31
Biomimetics,2020,5,1,5,Normal Issue,https://doi.org/10.3390/biomimetics5010005,Accepted,2020-02-01
Biomimetics,2020,5,1,5,Normal Issue,https://doi.org/10.3390/biomimetics5010005,Published,2020-02-03
Biomimetics,2020,5,1,6,Normal Issue,https://doi.org/10.3390/biomimetics5010006,Published,2020-02-07
Biomimetics,2020,5,1,7,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics5010007,Received,2019-12-06
Biomimetics,2020,5,1,7,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics5010007,Revised,2020-01-28
Biomimetics,2020,5,1,7,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics5010007,Accepted,2020-02-03
Biomimetics,2020,5,1,7,"
(This article belongs to the Special Issue Selected Papers from ICBE2019)",https://doi.org/10.3390/biomimetics5010007,Published,2020-02-17
Biomimetics,2020,5,1,8,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010008,Received,2019-11-09
Biomimetics,2020,5,1,8,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010008,Revised,2020-02-13
Biomimetics,2020,5,1,8,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010008,Accepted,2020-02-20
Biomimetics,2020,5,1,8,"
(This article belongs to the Special Issue Bioinspired Intelligence)",https://doi.org/10.3390/biomimetics5010008,Published,2020-03-01
Biomimetics,2020,5,1,9,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010009,Received,2020-01-26
Biomimetics,2020,5,1,9,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010009,Revised,2020-02-26
Biomimetics,2020,5,1,9,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010009,Accepted,2020-02-27
Biomimetics,2020,5,1,9,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010009,Published,2020-03-03
Biomimetics,2020,5,1,10,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010010,Received,2019-10-22
Biomimetics,2020,5,1,10,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010010,Revised,2020-02-17
Biomimetics,2020,5,1,10,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010010,Accepted,2020-02-26
Biomimetics,2020,5,1,10,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5010010,Published,2020-03-09
Biomimetics,2020,5,1,11,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5010011,Received,2020-01-21
Biomimetics,2020,5,1,11,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5010011,Revised,2020-03-14
Biomimetics,2020,5,1,11,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5010011,Accepted,2020-03-19
Biomimetics,2020,5,1,11,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5010011,Published,2020-03-20
Biomimetics,2020,5,2,12,Normal Issue,https://doi.org/10.3390/biomimetics5020012,Received,2019-11-28
Biomimetics,2020,5,2,12,Normal Issue,https://doi.org/10.3390/biomimetics5020012,Revised,2020-02-01
Biomimetics,2020,5,2,12,Normal Issue,https://doi.org/10.3390/biomimetics5020012,Accepted,2020-03-20
Biomimetics,2020,5,2,12,Normal Issue,https://doi.org/10.3390/biomimetics5020012,Published,2020-03-25
Biomimetics,2020,5,2,13,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5020013,Received,2020-02-15
Biomimetics,2020,5,2,13,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5020013,Revised,2020-03-21
Biomimetics,2020,5,2,13,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5020013,Accepted,2020-03-25
Biomimetics,2020,5,2,13,"
(This article belongs to the Special Issue Fluid Dynamic Interactions in Biological and Bioinspired Propulsion)",https://doi.org/10.3390/biomimetics5020013,Published,2020-03-31
Biomimetics,2020,5,2,14,Normal Issue,https://doi.org/10.3390/biomimetics5020014,Received,2020-02-21
Biomimetics,2020,5,2,14,Normal Issue,https://doi.org/10.3390/biomimetics5020014,Revised,2020-04-13
Biomimetics,2020,5,2,14,Normal Issue,https://doi.org/10.3390/biomimetics5020014,Accepted,2020-04-15
Biomimetics,2020,5,2,14,Normal Issue,https://doi.org/10.3390/biomimetics5020014,Published,2020-04-20
Biomimetics,2020,5,2,15,Normal Issue,https://doi.org/10.3390/biomimetics5020015,Received,2020-02-28
Biomimetics,2020,5,2,15,Normal Issue,https://doi.org/10.3390/biomimetics5020015,Revised,2020-04-15
Biomimetics,2020,5,2,15,Normal Issue,https://doi.org/10.3390/biomimetics5020015,Accepted,2020-04-23
Biomimetics,2020,5,2,15,Normal Issue,https://doi.org/10.3390/biomimetics5020015,Published,2020-04-26
Biomimetics,2020,5,2,16,Normal Issue,https://doi.org/10.3390/biomimetics5020016,Received,2020-03-09
Biomimetics,2020,5,2,16,Normal Issue,https://doi.org/10.3390/biomimetics5020016,Revised,2020-04-22
Biomimetics,2020,5,2,16,Normal Issue,https://doi.org/10.3390/biomimetics5020016,Accepted,2020-04-23
Biomimetics,2020,5,2,16,Normal Issue,https://doi.org/10.3390/biomimetics5020016,Published,2020-04-27
Biomimetics,2020,5,2,17,Normal Issue,https://doi.org/10.3390/biomimetics5020017,Received,2020-04-06
Biomimetics,2020,5,2,17,Normal Issue,https://doi.org/10.3390/biomimetics5020017,Revised,2020-04-16
Biomimetics,2020,5,2,17,Normal Issue,https://doi.org/10.3390/biomimetics5020017,Accepted,2020-04-24
Biomimetics,2020,5,2,17,Normal Issue,https://doi.org/10.3390/biomimetics5020017,Published,2020-04-28
Biomimetics,2020,5,2,18,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics5020018,Received,2019-12-17
Biomimetics,2020,5,2,18,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics5020018,Revised,2020-05-07
Biomimetics,2020,5,2,18,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics5020018,Accepted,2020-05-08
Biomimetics,2020,5,2,18,"
(This article belongs to the Special Issue Biomimicry and Sustainable Urban Design)",https://doi.org/10.3390/biomimetics5020018,Published,2020-05-12
Biomimetics,2020,5,2,19,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5020019,Received,2020-03-09
Biomimetics,2020,5,2,19,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5020019,Revised,2020-04-30
Biomimetics,2020,5,2,19,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5020019,Accepted,2020-05-01
Biomimetics,2020,5,2,19,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5020019,Published,2020-05-12
Biomimetics,2020,5,2,20,Normal Issue,https://doi.org/10.3390/biomimetics5020020,Received,2020-03-25
Biomimetics,2020,5,2,20,Normal Issue,https://doi.org/10.3390/biomimetics5020020,Revised,2020-04-29
Biomimetics,2020,5,2,20,Normal Issue,https://doi.org/10.3390/biomimetics5020020,Accepted,2020-05-04
Biomimetics,2020,5,2,20,Normal Issue,https://doi.org/10.3390/biomimetics5020020,Published,2020-05-12
Biomimetics,2020,5,2,21,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020021,Received,2020-03-26
Biomimetics,2020,5,2,21,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020021,Revised,2020-05-03
Biomimetics,2020,5,2,21,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020021,Accepted,2020-05-15
Biomimetics,2020,5,2,21,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020021,Published,2020-05-18
Biomimetics,2020,5,2,22,Normal Issue,https://doi.org/10.3390/biomimetics5020022,Received,2020-03-31
Biomimetics,2020,5,2,22,Normal Issue,https://doi.org/10.3390/biomimetics5020022,Revised,2020-05-11
Biomimetics,2020,5,2,22,Normal Issue,https://doi.org/10.3390/biomimetics5020022,Accepted,2020-05-15
Biomimetics,2020,5,2,22,Normal Issue,https://doi.org/10.3390/biomimetics5020022,Published,2020-05-18
Biomimetics,2020,5,2,23,Normal Issue,https://doi.org/10.3390/biomimetics5020023,Received,2020-04-21
Biomimetics,2020,5,2,23,Normal Issue,https://doi.org/10.3390/biomimetics5020023,Revised,2020-05-11
Biomimetics,2020,5,2,23,Normal Issue,https://doi.org/10.3390/biomimetics5020023,Accepted,2020-05-19
Biomimetics,2020,5,2,23,Normal Issue,https://doi.org/10.3390/biomimetics5020023,Published,2020-05-22
Biomimetics,2020,5,2,24,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5020024,Received,2020-05-08
Biomimetics,2020,5,2,24,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5020024,Revised,2020-05-26
Biomimetics,2020,5,2,24,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5020024,Accepted,2020-05-27
Biomimetics,2020,5,2,24,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5020024,Published,2020-05-29
Biomimetics,2020,5,2,25,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020025,Received,2020-04-10
Biomimetics,2020,5,2,25,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020025,Revised,2020-05-27
Biomimetics,2020,5,2,25,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020025,Accepted,2020-05-29
Biomimetics,2020,5,2,25,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5020025,Published,2020-06-04
Biomimetics,2020,5,2,26,Normal Issue,https://doi.org/10.3390/biomimetics5020026,Received,2020-04-08
Biomimetics,2020,5,2,26,Normal Issue,https://doi.org/10.3390/biomimetics5020026,Revised,2020-05-20
Biomimetics,2020,5,2,26,Normal Issue,https://doi.org/10.3390/biomimetics5020026,Accepted,2020-05-26
Biomimetics,2020,5,2,26,Normal Issue,https://doi.org/10.3390/biomimetics5020026,Published,2020-06-05
Biomimetics,2020,5,2,27,Normal Issue,https://doi.org/10.3390/biomimetics5020027,Received,2020-04-27
Biomimetics,2020,5,2,27,Normal Issue,https://doi.org/10.3390/biomimetics5020027,Revised,2020-05-28
Biomimetics,2020,5,2,27,Normal Issue,https://doi.org/10.3390/biomimetics5020027,Accepted,2020-06-01
Biomimetics,2020,5,2,27,Normal Issue,https://doi.org/10.3390/biomimetics5020027,Published,2020-06-08
Biomimetics,2020,5,2,28,Normal Issue,https://doi.org/10.3390/biomimetics5020028,Received,2020-03-03
Biomimetics,2020,5,2,28,Normal Issue,https://doi.org/10.3390/biomimetics5020028,Revised,2020-06-10
Biomimetics,2020,5,2,28,Normal Issue,https://doi.org/10.3390/biomimetics5020028,Accepted,2020-06-11
Biomimetics,2020,5,2,28,Normal Issue,https://doi.org/10.3390/biomimetics5020028,Published,2020-06-12
Biomimetics,2020,5,2,29,Normal Issue,https://doi.org/10.3390/biomimetics5020029,Received,2020-06-04
Biomimetics,2020,5,2,29,Normal Issue,https://doi.org/10.3390/biomimetics5020029,Revised,2020-06-16
Biomimetics,2020,5,2,29,Normal Issue,https://doi.org/10.3390/biomimetics5020029,Accepted,2020-06-19
Biomimetics,2020,5,2,29,Normal Issue,https://doi.org/10.3390/biomimetics5020029,Published,2020-06-23
Biomimetics,2020,5,2,30,"
(This article belongs to the Special Issue Stem Cells, Tissue Engineering and Modelling)",https://doi.org/10.3390/biomimetics5020030,Received,2020-04-28
Biomimetics,2020,5,2,30,"
(This article belongs to the Special Issue Stem Cells, Tissue Engineering and Modelling)",https://doi.org/10.3390/biomimetics5020030,Revised,2020-06-15
Biomimetics,2020,5,2,30,"
(This article belongs to the Special Issue Stem Cells, Tissue Engineering and Modelling)",https://doi.org/10.3390/biomimetics5020030,Accepted,2020-06-23
Biomimetics,2020,5,2,30,"
(This article belongs to the Special Issue Stem Cells, Tissue Engineering and Modelling)",https://doi.org/10.3390/biomimetics5020030,Published,2020-06-25
Biomimetics,2020,5,3,31,Normal Issue,https://doi.org/10.3390/biomimetics5030031,Received,2020-05-16
Biomimetics,2020,5,3,31,Normal Issue,https://doi.org/10.3390/biomimetics5030031,Revised,2020-06-13
Biomimetics,2020,5,3,31,Normal Issue,https://doi.org/10.3390/biomimetics5030031,Accepted,2020-06-29
Biomimetics,2020,5,3,31,Normal Issue,https://doi.org/10.3390/biomimetics5030031,Published,2020-07-01
Biomimetics,2020,5,3,32,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030032,Received,2020-06-05
Biomimetics,2020,5,3,32,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030032,Revised,2020-07-02
Biomimetics,2020,5,3,32,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030032,Accepted,2020-07-03
Biomimetics,2020,5,3,32,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030032,Published,2020-07-07
Biomimetics,2020,5,3,33,Normal Issue,https://doi.org/10.3390/biomimetics5030033,Received,2020-05-30
Biomimetics,2020,5,3,33,Normal Issue,https://doi.org/10.3390/biomimetics5030033,Revised,2020-06-24
Biomimetics,2020,5,3,33,Normal Issue,https://doi.org/10.3390/biomimetics5030033,Accepted,2020-07-08
Biomimetics,2020,5,3,33,Normal Issue,https://doi.org/10.3390/biomimetics5030033,Published,2020-07-09
Biomimetics,2020,5,3,34,Normal Issue,https://doi.org/10.3390/biomimetics5030034,Received,2020-06-28
Biomimetics,2020,5,3,34,Normal Issue,https://doi.org/10.3390/biomimetics5030034,Revised,2020-07-08
Biomimetics,2020,5,3,34,Normal Issue,https://doi.org/10.3390/biomimetics5030034,Accepted,2020-07-10
Biomimetics,2020,5,3,34,Normal Issue,https://doi.org/10.3390/biomimetics5030034,Published,2020-07-15
Biomimetics,2020,5,3,35,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5030035,Received,2020-06-02
Biomimetics,2020,5,3,35,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5030035,Revised,2020-07-14
Biomimetics,2020,5,3,35,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5030035,Accepted,2020-07-19
Biomimetics,2020,5,3,35,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications)",https://doi.org/10.3390/biomimetics5030035,Published,2020-07-26
Biomimetics,2020,5,3,36,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030036,Received,2020-06-05
Biomimetics,2020,5,3,36,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030036,Revised,2020-07-13
Biomimetics,2020,5,3,36,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030036,Accepted,2020-07-22
Biomimetics,2020,5,3,36,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030036,Published,2020-07-28
Biomimetics,2020,5,3,37,Normal Issue,https://doi.org/10.3390/biomimetics5030037,Received,2020-06-21
Biomimetics,2020,5,3,37,Normal Issue,https://doi.org/10.3390/biomimetics5030037,Revised,2020-07-22
Biomimetics,2020,5,3,37,Normal Issue,https://doi.org/10.3390/biomimetics5030037,Accepted,2020-08-01
Biomimetics,2020,5,3,37,Normal Issue,https://doi.org/10.3390/biomimetics5030037,Published,2020-08-03
Biomimetics,2020,5,3,38,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5030038,Received,2020-05-29
Biomimetics,2020,5,3,38,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5030038,Revised,2020-06-26
Biomimetics,2020,5,3,38,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5030038,Accepted,2020-07-09
Biomimetics,2020,5,3,38,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5030038,Published,2020-08-06
Biomimetics,2020,5,3,39,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030039,Received,2020-07-08
Biomimetics,2020,5,3,39,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030039,Revised,2020-08-19
Biomimetics,2020,5,3,39,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030039,Accepted,2020-08-19
Biomimetics,2020,5,3,39,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5030039,Published,2020-08-21
Biomimetics,2020,5,3,40,Normal Issue,https://doi.org/10.3390/biomimetics5030040,Received,2020-06-19
Biomimetics,2020,5,3,40,Normal Issue,https://doi.org/10.3390/biomimetics5030040,Revised,2020-07-22
Biomimetics,2020,5,3,40,Normal Issue,https://doi.org/10.3390/biomimetics5030040,Accepted,2020-08-01
Biomimetics,2020,5,3,40,Normal Issue,https://doi.org/10.3390/biomimetics5030040,Published,2020-08-24
Biomimetics,2020,5,3,41,Normal Issue,https://doi.org/10.3390/biomimetics5030041,Received,2020-06-19
Biomimetics,2020,5,3,41,Normal Issue,https://doi.org/10.3390/biomimetics5030041,Revised,2020-08-20
