journal,ISSN,volume,issue,narticles
genes,2073-4425,8,11,49
genes,2073-4425,8,12,64
genes,2073-4425,9,1,54
genes,2073-4425,9,2,63
genes,2073-4425,9,3,55
genes,2073-4425,9,4,53
genes,2073-4425,9,5,43
genes,2073-4425,9,6,45
genes,2073-4425,9,7,57
genes,2073-4425,9,8,49
genes,2073-4425,9,9,43
genes,2073-4425,9,10,53
genes,2073-4425,9,11,51
genes,2073-4425,9,12,79
genes,2073-4425,10,1,71
genes,2073-4425,10,2,106
genes,2073-4425,10,3,73
genes,2073-4425,10,4,71
genes,2073-4425,10,5,84
genes,2073-4425,10,6,76
genes,2073-4425,10,7,74
genes,2073-4425,10,8,75
genes,2073-4425,10,9,99
genes,2073-4425,10,10,105
genes,2073-4425,10,11,112
genes,2073-4425,10,12,107
genes,2073-4425,11,1,115
genes,2073-4425,11,2,121
genes,2073-4425,11,3,109
genes,2073-4425,11,4,124
genes,2073-4425,11,5,119
genes,2073-4425,11,6,125
genes,2073-4425,11,7,121
genes,2073-4425,11,8,118
genes,2073-4425,11,9,159
genes,2073-4425,11,10,124
genes,2073-4425,11,11,154
genes,2073-4425,11,12,140
genes,2073-4425,12,1,125
genes,2073-4425,12,2,196
genes,2073-4425,12,3,139
genes,2073-4425,12,4,149
genes,2073-4425,12,5,178
genes,2073-4425,12,6,162
genes,2073-4425,12,7,155
genes,2073-4425,12,8,188
genes,2073-4425,12,9,168
genes,2073-4425,12,10,187
genes,2073-4425,12,11,195
genes,2073-4425,12,12,188
genes,2073-4425,13,1,163
genes,2073-4425,13,2,227
genes,2073-4425,13,3,166
genes,2073-4425,13,4,157
genes,2073-4425,13,5,221
genes,2073-4425,13,6,168
genes,2073-4425,13,7,190
genes,2073-4425,13,8,208
genes,2073-4425,13,9,178
genes,2073-4425,13,10,241
genes,2073-4425,13,11,257
genes,2073-4425,13,12,241
genes,2073-4425,14,1,237
genes,2073-4425,14,2,296
genes,2073-4425,14,3,20
healthcare,2227-9032,5,1,17
healthcare,2227-9032,5,2,12
healthcare,2227-9032,5,3,30
healthcare,2227-9032,5,4,35
healthcare,2227-9032,6,1,27
healthcare,2227-9032,6,2,42
healthcare,2227-9032,6,3,49
healthcare,2227-9032,6,4,29
healthcare,2227-9032,7,1,52
healthcare,2227-9032,7,2,28
healthcare,2227-9032,7,3,29
healthcare,2227-9032,7,4,54
healthcare,2227-9032,8,1,68
healthcare,2227-9032,8,2,119
healthcare,2227-9032,8,3,167
healthcare,2227-9032,8,4,226
healthcare,2227-9032,9,1,103
healthcare,2227-9032,9,2,137
healthcare,2227-9032,9,3,124
healthcare,2227-9032,9,4,122
healthcare,2227-9032,9,5,129
healthcare,2227-9032,9,6,164
healthcare,2227-9032,9,7,140
healthcare,2227-9032,9,8,170
healthcare,2227-9032,9,9,153
healthcare,2227-9032,9,10,159
healthcare,2227-9032,9,11,206
healthcare,2227-9032,9,12,160
healthcare,2227-9032,10,1,177
healthcare,2227-9032,10,2,231
healthcare,2227-9032,10,3,183
healthcare,2227-9032,10,4,161
healthcare,2227-9032,10,5,212
healthcare,2227-9032,10,6,188
healthcare,2227-9032,10,7,206
healthcare,2227-9032,10,8,237
healthcare,2227-9032,10,9,213
healthcare,2227-9032,10,10,308
healthcare,2227-9032,10,11,221
healthcare,2227-9032,10,12,244
healthcare,2227-9032,11,1,150
healthcare,2227-9032,11,2,131
healthcare,2227-9032,11,3,167
healthcare,2227-9032,11,4,182
healthcare,2227-9032,11,5,15
horticulturae,2311-7524,3,1,26
horticulturae,2311-7524,3,2,14
horticulturae,2311-7524,3,3,8
horticulturae,2311-7524,3,4,4
horticulturae,2311-7524,4,1,6
horticulturae,2311-7524,4,2,5
horticulturae,2311-7524,4,3,16
horticulturae,2311-7524,4,4,28
horticulturae,2311-7524,5,1,26
horticulturae,2311-7524,5,2,21
horticulturae,2311-7524,5,3,18
horticulturae,2311-7524,5,4,14
horticulturae,2311-7524,6,1,19
horticulturae,2311-7524,6,2,17
horticulturae,2311-7524,6,3,21
horticulturae,2311-7524,6,4,53
horticulturae,2311-7524,7,1,10
horticulturae,2311-7524,7,2,25
horticulturae,2311-7524,7,3,26
horticulturae,2311-7524,7,4,27
horticulturae,2311-7524,7,5,31
horticulturae,2311-7524,7,6,39
horticulturae,2311-7524,7,7,44
horticulturae,2311-7524,7,8,58
horticulturae,2311-7524,7,9,68
horticulturae,2311-7524,7,10,87
horticulturae,2311-7524,7,11,99
horticulturae,2311-7524,7,12,79
horticulturae,2311-7524,8,1,83
horticulturae,2311-7524,8,2,102
horticulturae,2311-7524,8,3,87
horticulturae,2311-7524,8,4,77
horticulturae,2311-7524,8,5,117
horticulturae,2311-7524,8,6,93
horticulturae,2311-7524,8,7,109
horticulturae,2311-7524,8,8,87
horticulturae,2311-7524,8,9,99
horticulturae,2311-7524,8,10,127
horticulturae,2311-7524,8,11,114
horticulturae,2311-7524,8,12,128
horticulturae,2311-7524,9,1,123
horticulturae,2311-7524,9,2,166
horticulturae,2311-7524,9,3,11
ijerph,1660-4601,14,1,108
ijerph,1660-4601,14,2,109
ijerph,1660-4601,14,3,119
ijerph,1660-4601,14,4,116
ijerph,1660-4601,14,5,99
ijerph,1660-4601,14,6,116
ijerph,1660-4601,14,7,162
ijerph,1660-4601,14,8,118
ijerph,1660-4601,14,9,143
ijerph,1660-4601,14,10,193
ijerph,1660-4601,14,11,152
ijerph,1660-4601,14,12,172
ijerph,1660-4601,15,1,175
ijerph,1660-4601,15,2,218
ijerph,1660-4601,15,3,168
ijerph,1660-4601,15,4,271
ijerph,1660-4601,15,5,217
ijerph,1660-4601,15,6,245
ijerph,1660-4601,15,7,266
ijerph,1660-4601,15,8,231
ijerph,1660-4601,15,9,267
ijerph,1660-4601,15,10,268
ijerph,1660-4601,15,11,283
ijerph,1660-4601,15,12,306
ijerph,1660-4601,16,1,165
ijerph,1660-4601,16,2,129
ijerph,1660-4601,16,3,227
ijerph,1660-4601,16,4,154
ijerph,1660-4601,16,5,225
ijerph,1660-4601,16,6,187
ijerph,1660-4601,16,7,220
ijerph,1660-4601,16,8,168
ijerph,1660-4601,16,9,191
ijerph,1660-4601,16,10,206
ijerph,1660-4601,16,11,194
ijerph,1660-4601,16,12,184
ijerph,1660-4601,16,13,196
ijerph,1660-4601,16,14,185
ijerph,1660-4601,16,15,177
ijerph,1660-4601,16,16,197
ijerph,1660-4601,16,17,221
ijerph,1660-4601,16,18,278
ijerph,1660-4601,16,19,282
ijerph,1660-4601,16,20,268
ijerph,1660-4601,16,21,249
ijerph,1660-4601,16,22,284
ijerph,1660-4601,16,23,290
ijerph,1660-4601,16,24,288
ijerph,1660-4601,17,1,379
ijerph,1660-4601,17,2,296
ijerph,1660-4601,17,3,449
ijerph,1660-4601,17,4,336
ijerph,1660-4601,17,5,350
ijerph,1660-4601,17,6,358
ijerph,1660-4601,17,7,447
ijerph,1660-4601,17,8,361
ijerph,1660-4601,17,9,367
ijerph,1660-4601,17,10,404
ijerph,1660-4601,17,11,433
ijerph,1660-4601,17,12,435
ijerph,1660-4601,17,13,296
ijerph,1660-4601,17,14,352
ijerph,1660-4601,17,15,365
ijerph,1660-4601,17,16,382
ijerph,1660-4601,17,17,426
ijerph,1660-4601,17,18,501
ijerph,1660-4601,17,19,416
ijerph,1660-4601,17,20,347
ijerph,1660-4601,17,21,591
ijerph,1660-4601,17,22,414
ijerph,1660-4601,17,23,446
ijerph,1660-4601,17,24,444
ijerph,1660-4601,18,1,359
ijerph,1660-4601,18,2,487
ijerph,1660-4601,18,3,522
ijerph,1660-4601,18,4,836
ijerph,1660-4601,18,5,582
ijerph,1660-4601,18,6,541
ijerph,1660-4601,18,7,521
ijerph,1660-4601,18,8,542
ijerph,1660-4601,18,9,656
ijerph,1660-4601,18,10,454
ijerph,1660-4601,18,11,677
ijerph,1660-4601,18,12,502
ijerph,1660-4601,18,13,533
ijerph,1660-4601,18,14,505
ijerph,1660-4601,18,15,517
ijerph,1660-4601,18,16,656
ijerph,1660-4601,18,17,533
ijerph,1660-4601,18,18,515
ijerph,1660-4601,18,19,622
ijerph,1660-4601,18,20,442
ijerph,1660-4601,18,21,729
ijerph,1660-4601,18,22,537
ijerph,1660-4601,18,23,597
ijerph,1660-4601,18,24,564
ijerph,1660-4601,19,1,615
ijerph,1660-4601,19,2,406
ijerph,1660-4601,19,3,889
ijerph,1660-4601,19,4,580
ijerph,1660-4601,19,5,656
ijerph,1660-4601,19,6,600
ijerph,1660-4601,19,7,674
ijerph,1660-4601,19,8,508
ijerph,1660-4601,19,9,854
ijerph,1660-4601,19,10,570
ijerph,1660-4601,19,11,602
ijerph,1660-4601,19,12,597
ijerph,1660-4601,19,13,672
ijerph,1660-4601,19,14,662
ijerph,1660-4601,19,15,890
ijerph,1660-4601,19,16,687
ijerph,1660-4601,19,17,684
ijerph,1660-4601,19,18,695
ijerph,1660-4601,19,19,1144
ijerph,1660-4601,19,20,731
ijerph,1660-4601,19,21,904
ijerph,1660-4601,19,22,803
ijerph,1660-4601,19,23,952
ijerph,1660-4601,19,24,728
ijerph,1660-4601,20,1,894
ijerph,1660-4601,20,2,761
ijerph,1660-4601,20,3,1108
ijerph,1660-4601,20,4,1009
ijerph,1660-4601,20,5,169
ijgi,2220-9964,6,1,32
ijgi,2220-9964,6,2,25
ijgi,2220-9964,6,3,34
ijgi,2220-9964,6,4,34
ijgi,2220-9964,6,5,29
ijgi,2220-9964,6,6,29
ijgi,2220-9964,6,7,45
ijgi,2220-9964,6,8,30
ijgi,2220-9964,6,9,32
ijgi,2220-9964,6,10,29
ijgi,2220-9964,6,11,59
ijgi,2220-9964,6,12,29
ijgi,2220-9964,7,1,37
ijgi,2220-9964,7,2,42
ijgi,2220-9964,7,3,48
ijgi,2220-9964,7,4,33
ijgi,2220-9964,7,5,38
ijgi,2220-9964,7,6,35
ijgi,2220-9964,7,7,54
ijgi,2220-9964,7,8,45
ijgi,2220-9964,7,9,49
ijgi,2220-9964,7,10,32
ijgi,2220-9964,7,11,39
ijgi,2220-9964,7,12,37
ijgi,2220-9964,8,1,51
ijgi,2220-9964,8,2,49
ijgi,2220-9964,8,3,59
ijgi,2220-9964,8,4,40
ijgi,2220-9964,8,5,43
ijgi,2220-9964,8,6,47
ijgi,2220-9964,8,7,26
ijgi,2220-9964,8,8,48
ijgi,2220-9964,8,9,62
ijgi,2220-9964,8,10,41
ijgi,2220-9964,8,11,55
ijgi,2220-9964,8,12,68
ijgi,2220-9964,9,1,60
ijgi,2220-9964,9,2,77
ijgi,2220-9964,9,3,48
ijgi,2220-9964,9,4,100
ijgi,2220-9964,9,5,53
ijgi,2220-9964,9,6,72
ijgi,2220-9964,9,7,53
ijgi,2220-9964,9,8,28
ijgi,2220-9964,9,9,66
ijgi,2220-9964,9,10,55
ijgi,2220-9964,9,11,83
ijgi,2220-9964,9,12,69
ijgi,2220-9964,10,1,42
ijgi,2220-9964,10,2,63
ijgi,2220-9964,10,3,89
ijgi,2220-9964,10,4,75
ijgi,2220-9964,10,5,85
ijgi,2220-9964,10,6,70
ijgi,2220-9964,10,7,67
ijgi,2220-9964,10,8,80
ijgi,2220-9964,10,9,59
ijgi,2220-9964,10,10,82
ijgi,2220-9964,10,11,82
ijgi,2220-9964,10,12,43
ijgi,2220-9964,11,1,71
ijgi,2220-9964,11,2,79
ijgi,2220-9964,11,3,60
ijgi,2220-9964,11,4,58
ijgi,2220-9964,11,5,52
ijgi,2220-9964,11,6,33
ijgi,2220-9964,11,7,61
ijgi,2220-9964,11,8,43
ijgi,2220-9964,11,9,38
ijgi,2220-9964,11,10,38
ijgi,2220-9964,11,11,46
ijgi,2220-9964,11,12,52
ijgi,2220-9964,12,1,25
ijgi,2220-9964,12,2,57
ijgi,2220-9964,12,3,6
ijms,1422-0067,18,1,226
ijms,1422-0067,18,2,240
ijms,1422-0067,18,3,207
ijms,1422-0067,18,4,217
ijms,1422-0067,18,5,207
ijms,1422-0067,18,6,228
ijms,1422-0067,18,7,268
ijms,1422-0067,18,8,223
ijms,1422-0067,18,9,196
ijms,1422-0067,18,10,210
ijms,1422-0067,18,11,269
ijms,1422-0067,18,12,280
ijms,1422-0067,19,1,316
ijms,1422-0067,19,2,327
ijms,1422-0067,19,3,278
ijms,1422-0067,19,4,343
ijms,1422-0067,19,5,281
ijms,1422-0067,19,6,276
ijms,1422-0067,19,7,327
ijms,1422-0067,19,8,316
ijms,1422-0067,19,9,381
ijms,1422-0067,19,10,439
ijms,1422-0067,19,11,414
ijms,1422-0067,19,12,433
ijms,1422-0067,20,1,232
ijms,1422-0067,20,2,224
ijms,1422-0067,20,3,336
ijms,1422-0067,20,4,209
ijms,1422-0067,20,5,253
ijms,1422-0067,20,6,266
ijms,1422-0067,20,7,282
ijms,1422-0067,20,8,251
ijms,1422-0067,20,9,316
ijms,1422-0067,20,10,237
ijms,1422-0067,20,11,244
ijms,1422-0067,20,12,262
ijms,1422-0067,20,13,263
ijms,1422-0067,20,14,232
ijms,1422-0067,20,15,236
ijms,1422-0067,20,16,225
ijms,1422-0067,20,17,253
ijms,1422-0067,20,18,338
ijms,1422-0067,20,19,309
ijms,1422-0067,20,20,274
ijms,1422-0067,20,21,276
ijms,1422-0067,20,22,300
ijms,1422-0067,20,23,287
ijms,1422-0067,20,24,260
ijms,1422-0067,21,1,370
ijms,1422-0067,21,2,316
ijms,1422-0067,21,3,487
ijms,1422-0067,21,4,376
ijms,1422-0067,21,5,355
ijms,1422-0067,21,6,354
ijms,1422-0067,21,7,400
ijms,1422-0067,21,8,371
ijms,1422-0067,21,9,375
ijms,1422-0067,21,10,334
ijms,1422-0067,21,11,452
ijms,1422-0067,21,12,378
ijms,1422-0067,21,13,247
ijms,1422-0067,21,14,359
ijms,1422-0067,21,15,416
ijms,1422-0067,21,16,353
ijms,1422-0067,21,17,508
ijms,1422-0067,21,18,526
ijms,1422-0067,21,19,454
ijms,1422-0067,21,20,377
ijms,1422-0067,21,21,607
ijms,1422-0067,21,22,466
ijms,1422-0067,21,23,452
ijms,1422-0067,21,24,444
ijms,1422-0067,22,1,472
ijms,1422-0067,22,2,509
ijms,1422-0067,22,3,521
ijms,1422-0067,22,4,726
ijms,1422-0067,22,5,555
ijms,1422-0067,22,6,505
ijms,1422-0067,22,7,512
ijms,1422-0067,22,8,493
ijms,1422-0067,22,9,760
ijms,1422-0067,22,10,355
ijms,1422-0067,22,11,759
ijms,1422-0067,22,12,476
ijms,1422-0067,22,13,596
ijms,1422-0067,22,14,522
ijms,1422-0067,22,15,594
ijms,1422-0067,22,16,748
ijms,1422-0067,22,17,555
ijms,1422-0067,22,18,520
ijms,1422-0067,22,19,721
ijms,1422-0067,22,20,402
ijms,1422-0067,22,21,790
ijms,1422-0067,22,22,521
ijms,1422-0067,22,23,561
ijms,1422-0067,22,24,505
ijms,1422-0067,23,1,578
ijms,1422-0067,23,2,431
ijms,1422-0067,23,3,914
ijms,1422-0067,23,4,475
ijms,1422-0067,23,5,504
ijms,1422-0067,23,6,511
ijms,1422-0067,23,7,656
ijms,1422-0067,23,8,401
ijms,1422-0067,23,9,819
ijms,1422-0067,23,10,570
ijms,1422-0067,23,11,497
ijms,1422-0067,23,12,520
ijms,1422-0067,23,13,612
ijms,1422-0067,23,14,566
ijms,1422-0067,23,15,778
ijms,1422-0067,23,16,674
ijms,1422-0067,23,17,695
ijms,1422-0067,23,18,783
ijms,1422-0067,23,19,1073
ijms,1422-0067,23,20,652
ijms,1422-0067,23,21,954
ijms,1422-0067,23,22,835
ijms,1422-0067,23,23,947
ijms,1422-0067,23,24,782
ijms,1422-0067,24,1,895
ijms,1422-0067,24,2,912
ijms,1422-0067,24,3,1250
ijms,1422-0067,24,4,1196
ijms,1422-0067,24,5,127
inorganics,2304-6740,5,1,17
inorganics,2304-6740,5,2,22
inorganics,2304-6740,5,3,22
inorganics,2304-6740,5,4,30
inorganics,2304-6740,6,1,35
inorganics,2304-6740,6,2,28
inorganics,2304-6740,6,3,37
inorganics,2304-6740,6,4,35
inorganics,2304-6740,7,1,11
inorganics,2304-6740,7,2,13
inorganics,2304-6740,7,3,17
inorganics,2304-6740,7,4,14
inorganics,2304-6740,7,5,13
inorganics,2304-6740,7,6,11
inorganics,2304-6740,7,7,12
inorganics,2304-6740,7,8,13
inorganics,2304-6740,7,9,11
inorganics,2304-6740,7,10,12
inorganics,2304-6740,7,11,11
inorganics,2304-6740,7,12,7
inorganics,2304-6740,8,1,7
inorganics,2304-6740,8,2,9
inorganics,2304-6740,8,3,6
inorganics,2304-6740,8,4,7
inorganics,2304-6740,8,5,8
inorganics,2304-6740,8,6,3
inorganics,2304-6740,8,7,3
inorganics,2304-6740,8,8,2
inorganics,2304-6740,8,9,7
inorganics,2304-6740,8,10,5
inorganics,2304-6740,8,11,6
inorganics,2304-6740,8,12,6
inorganics,2304-6740,9,1,8
inorganics,2304-6740,9,2,9
inorganics,2304-6740,9,3,3
inorganics,2304-6740,9,4,8
inorganics,2304-6740,9,5,11
inorganics,2304-6740,9,6,10
inorganics,2304-6740,9,7,9
inorganics,2304-6740,9,8,7
inorganics,2304-6740,9,9,7
inorganics,2304-6740,9,10,5
inorganics,2304-6740,9,11,8
inorganics,2304-6740,9,12,6
inorganics,2304-6740,10,1,14
inorganics,2304-6740,10,2,12
inorganics,2304-6740,10,3,14
inorganics,2304-6740,10,4,16
inorganics,2304-6740,10,5,12
inorganics,2304-6740,10,6,18
inorganics,2304-6740,10,7,17
inorganics,2304-6740,10,8,19
inorganics,2304-6740,10,9,23
inorganics,2304-6740,10,10,30
inorganics,2304-6740,10,11,41
inorganics,2304-6740,10,12,49
inorganics,2304-6740,11,1,46
inorganics,2304-6740,11,2,43
inorganics,2304-6740,11,3,3
insects,2075-4450,8,1,33
insects,2075-4450,8,2,30
insects,2075-4450,8,3,40
insects,2075-4450,8,4,27
insects,2075-4450,9,1,35
insects,2075-4450,9,2,37
insects,2075-4450,9,3,50
insects,2075-4450,9,4,73
insects,2075-4450,10,1,33
insects,2075-4450,10,2,26
insects,2075-4450,10,3,24
insects,2075-4450,10,4,35
insects,2075-4450,10,5,33
insects,2075-4450,10,6,32
insects,2075-4450,10,7,35
insects,2075-4450,10,8,38
insects,2075-4450,10,9,50
insects,2075-4450,10,10,62
insects,2075-4450,10,11,45
insects,2075-4450,10,12,41
insects,2075-4450,11,1,67
insects,2075-4450,11,2,73
insects,2075-4450,11,3,62
insects,2075-4450,11,4,59
insects,2075-4450,11,5,63
insects,2075-4450,11,6,74
insects,2075-4450,11,7,57
insects,2075-4450,11,8,92
insects,2075-4450,11,9,103
insects,2075-4450,11,10,71
insects,2075-4450,11,11,105
insects,2075-4450,11,12,70
insects,2075-4450,12,1,84
insects,2075-4450,12,2,104
insects,2075-4450,12,3,84
insects,2075-4450,12,4,99
insects,2075-4450,12,5,106
insects,2075-4450,12,6,91
insects,2075-4450,12,7,92
insects,2075-4450,12,8,100
insects,2075-4450,12,9,86
insects,2075-4450,12,10,108
insects,2075-4450,12,11,94
insects,2075-4450,12,12,91
insects,2075-4450,13,1,105
insects,2075-4450,13,2,114
insects,2075-4450,13,3,89
insects,2075-4450,13,4,87
insects,2075-4450,13,5,95
insects,2075-4450,13,6,71
insects,2075-4450,13,7,100
insects,2075-4450,13,8,96
insects,2075-4450,13,9,99
insects,2075-4450,13,10,110
insects,2075-4450,13,11,109
insects,2075-4450,13,12,102
insects,2075-4450,14,1,96
insects,2075-4450,14,2,116
insects,2075-4450,14,3,6
jcdd,2308-3425,4,1,3
jcdd,2308-3425,4,2,4
jcdd,2308-3425,4,3,8
jcdd,2308-3425,4,4,9
jcdd,2308-3425,5,1,18
jcdd,2308-3425,5,2,16
jcdd,2308-3425,5,3,14
jcdd,2308-3425,5,4,12
jcdd,2308-3425,6,1,13
jcdd,2308-3425,6,2,11
jcdd,2308-3425,6,3,9
jcdd,2308-3425,6,4,8
jcdd,2308-3425,7,1,11
jcdd,2308-3425,7,2,12
jcdd,2308-3425,7,3,14
jcdd,2308-3425,7,4,22
jcdd,2308-3425,8,1,6
jcdd,2308-3425,8,2,17
jcdd,2308-3425,8,3,8
jcdd,2308-3425,8,4,15
jcdd,2308-3425,8,5,12
jcdd,2308-3425,8,6,13
jcdd,2308-3425,8,7,11
jcdd,2308-3425,8,8,17
jcdd,2308-3425,8,9,17
jcdd,2308-3425,8,10,17
jcdd,2308-3425,8,11,26
jcdd,2308-3425,8,12,30
jcdd,2308-3425,9,1,30
jcdd,2308-3425,9,2,34
jcdd,2308-3425,9,3,26
jcdd,2308-3425,9,4,31
jcdd,2308-3425,9,5,44
jcdd,2308-3425,9,6,32
jcdd,2308-3425,9,7,34
jcdd,2308-3425,9,8,52
jcdd,2308-3425,9,9,29
jcdd,2308-3425,9,10,51
jcdd,2308-3425,9,11,45
jcdd,2308-3425,9,12,60
jcdd,2308-3425,10,1,32
jcdd,2308-3425,10,2,58
jcdd,2308-3425,10,3,4
jcm,2077-0383,6,1,12
jcm,2077-0383,6,2,10
jcm,2077-0383,6,3,13
jcm,2077-0383,6,4,12
jcm,2077-0383,6,5,8
jcm,2077-0383,6,6,7
jcm,2077-0383,6,7,12
jcm,2077-0383,6,8,6
jcm,2077-0383,6,9,10
jcm,2077-0383,6,10,8
jcm,2077-0383,6,11,9
jcm,2077-0383,6,12,11
jcm,2077-0383,7,1,10
jcm,2077-0383,7,2,26
jcm,2077-0383,7,3,23
jcm,2077-0383,7,4,28
jcm,2077-0383,7,5,28
jcm,2077-0383,7,6,41
jcm,2077-0383,7,7,24
jcm,2077-0383,7,8,46
jcm,2077-0383,7,9,66
jcm,2077-0383,7,10,85
jcm,2077-0383,7,11,86
jcm,2077-0383,7,12,104
jcm,2077-0383,8,1,127
jcm,2077-0383,8,2,153
jcm,2077-0383,8,3,135
jcm,2077-0383,8,4,150
jcm,2077-0383,8,5,191
jcm,2077-0383,8,6,154
jcm,2077-0383,8,7,175
jcm,2077-0383,8,8,181
jcm,2077-0383,8,9,236
jcm,2077-0383,8,10,255
jcm,2077-0383,8,11,267
jcm,2077-0383,8,12,207
jcm,2077-0383,9,1,287
jcm,2077-0383,9,2,324
jcm,2077-0383,9,3,282
jcm,2077-0383,9,4,350
jcm,2077-0383,9,5,361
jcm,2077-0383,9,6,413
jcm,2077-0383,9,7,303
jcm,2077-0383,9,8,360
jcm,2077-0383,9,9,380
jcm,2077-0383,9,10,322
jcm,2077-0383,9,11,409
jcm,2077-0383,9,12,343
jcm,2077-0383,10,1,165
jcm,2077-0383,10,2,207
jcm,2077-0383,10,3,182
jcm,2077-0383,10,4,339
jcm,2077-0383,10,5,256
jcm,2077-0383,10,6,184
jcm,2077-0383,10,7,211
jcm,2077-0383,10,8,256
jcm,2077-0383,10,9,244
jcm,2077-0383,10,10,177
jcm,2077-0383,10,11,312
jcm,2077-0383,10,12,207
jcm,2077-0383,10,13,262
jcm,2077-0383,10,14,194
jcm,2077-0383,10,15,253
jcm,2077-0383,10,16,311
jcm,2077-0383,10,17,272
jcm,2077-0383,10,18,255
jcm,2077-0383,10,19,338
jcm,2077-0383,10,20,174
jcm,2077-0383,10,21,413
jcm,2077-0383,10,22,252
jcm,2077-0383,10,23,252
jcm,2077-0383,10,24,271
jcm,2077-0383,11,1,282
jcm,2077-0383,11,2,189
jcm,2077-0383,11,3,425
jcm,2077-0383,11,4,252
jcm,2077-0383,11,5,317
jcm,2077-0383,11,6,284
jcm,2077-0383,11,7,316
jcm,2077-0383,11,8,204
jcm,2077-0383,11,9,407
jcm,2077-0383,11,10,273
jcm,2077-0383,11,11,300
jcm,2077-0383,11,12,315
jcm,2077-0383,11,13,360
jcm,2077-0383,11,14,326
jcm,2077-0383,11,15,388
jcm,2077-0383,11,16,294
jcm,2077-0383,11,17,319
jcm,2077-0383,11,18,240
jcm,2077-0383,11,19,485
jcm,2077-0383,11,20,250
jcm,2077-0383,11,21,377
jcm,2077-0383,11,22,273
jcm,2077-0383,11,23,375
jcm,2077-0383,11,24,291
jcm,2077-0383,12,1,394
jcm,2077-0383,12,2,338
jcm,2077-0383,12,3,513
jcm,2077-0383,12,4,462
jcm,2077-0383,12,5,63
jfb,2079-4983,8,1,11
jfb,2079-4983,8,2,9
jfb,2079-4983,8,3,21
jfb,2079-4983,8,4,10
jfb,2079-4983,9,1,25
jfb,2079-4983,9,2,14
jfb,2079-4983,9,3,14
jfb,2079-4983,9,4,21
jfb,2079-4983,10,1,16
jfb,2079-4983,10,2,10
jfb,2079-4983,10,3,17
jfb,2079-4983,10,4,13
jfb,2079-4983,11,1,20
jfb,2079-4983,11,2,25
jfb,2079-4983,11,3,22
jfb,2079-4983,11,4,20
jfb,2079-4983,12,1,20
jfb,2079-4983,12,2,20
jfb,2079-4983,12,3,12
jfb,2079-4983,12,4,24
jfb,2079-4983,13,1,32
jfb,2079-4983,13,2,52
jfb,2079-4983,13,3,73
jfb,2079-4983,13,4,150
jfb,2079-4983,14,1,50
jfb,2079-4983,14,2,67
jfb,2079-4983,14,3,2
jintelligence,2079-3200,5,1,9
jintelligence,2079-3200,5,2,17
jintelligence,2079-3200,5,3,5
jintelligence,2079-3200,5,4,5
jintelligence,2079-3200,6,1,16
jintelligence,2079-3200,6,2,13
jintelligence,2079-3200,6,3,15
jintelligence,2079-3200,6,4,10
jintelligence,2079-3200,7,1,9
jintelligence,2079-3200,7,2,4
jintelligence,2079-3200,7,3,8
jintelligence,2079-3200,7,4,5
jintelligence,2079-3200,8,1,13
jintelligence,2079-3200,8,2,13
jintelligence,2079-3200,8,3,8
jintelligence,2079-3200,8,4,9
jintelligence,2079-3200,9,1,16
jintelligence,2079-3200,9,2,16
jintelligence,2079-3200,9,3,15
jintelligence,2079-3200,9,4,15
jintelligence,2079-3200,10,1,18
jintelligence,2079-3200,10,2,17
jintelligence,2079-3200,10,3,36
jintelligence,2079-3200,10,4,57
jintelligence,2079-3200,11,1,19
jintelligence,2079-3200,11,2,20
jintelligence,2079-3200,11,3,3
jmse,2077-1312,5,1,14
jmse,2077-1312,5,2,10
jmse,2077-1312,5,3,20
jmse,2077-1312,5,4,17
jmse,2077-1312,6,1,28
jmse,2077-1312,6,2,45
jmse,2077-1312,6,3,34
jmse,2077-1312,6,4,52
jmse,2077-1312,7,1,19
jmse,2077-1312,7,2,35
jmse,2077-1312,7,3,27
jmse,2077-1312,7,4,39
jmse,2077-1312,7,5,42
jmse,2077-1312,7,6,34
jmse,2077-1312,7,7,42
jmse,2077-1312,7,8,43
jmse,2077-1312,7,9,45
jmse,2077-1312,7,10,51
jmse,2077-1312,7,11,43
jmse,2077-1312,7,12,48
jmse,2077-1312,8,1,62
jmse,2077-1312,8,2,83
jmse,2077-1312,8,3,84
jmse,2077-1312,8,4,70
jmse,2077-1312,8,5,80
jmse,2077-1312,8,6,94
jmse,2077-1312,8,7,70
jmse,2077-1312,8,8,80
jmse,2077-1312,8,9,108
jmse,2077-1312,8,10,98
jmse,2077-1312,8,11,126
jmse,2077-1312,8,12,85
jmse,2077-1312,9,1,101
jmse,2077-1312,9,2,137
jmse,2077-1312,9,3,112
jmse,2077-1312,9,4,99
jmse,2077-1312,9,5,106
jmse,2077-1312,9,6,127
jmse,2077-1312,9,7,103
jmse,2077-1312,9,8,131
jmse,2077-1312,9,9,123
jmse,2077-1312,9,10,112
jmse,2077-1312,9,11,163
jmse,2077-1312,9,12,151
jmse,2077-1312,10,1,121
jmse,2077-1312,10,2,181
jmse,2077-1312,10,3,145
jmse,2077-1312,10,4,107
jmse,2077-1312,10,5,156
jmse,2077-1312,10,6,128
jmse,2077-1312,10,7,162
jmse,2077-1312,10,8,164
jmse,2077-1312,10,9,167
jmse,2077-1312,10,10,235
jmse,2077-1312,10,11,231
jmse,2077-1312,10,12,240
